Datetime,Open,High,Low,Close,Volume,EMA_FAST,EMA_SLOW,EMA_TREND,RSI,ATR,PLUS_DI,MINUS_DI,ADX,VWAP,AVG_VOLUME,RVOL,BODY_ATR,VWAP_DIST_ATR,PRIOR_HIGH,PRIOR_LOW,BULL_BREAKOUT,BEAR_BREAKOUT,BULL_PULLBACK,BEAR_PULLBACK,LONG_SETUP_TYPE,SHORT_SETUP_TYPE,BULL_SCORE,BEAR_SCORE,LONG_SIGNAL,SHORT_SIGNAL
2026-04-17 10:20:00,646.8099975585938,647.0,646.1500244140625,646.6298828125,794282,646.5390032664751,646.0120907172308,645.2265648293993,87.32912231894473,1.5447754479819142,5.260906830537439,6.343780549855148,67.32433885647231,645.839670922511,,,0.11659606988773084,0.5115383540185882,647.530029296875,644.0700073242188,False,False,False,False,NONE,NONE,75,20,False,False
2026-04-17 10:25:00,646.6599731445312,646.8400268554688,646.25,646.6300048828125,581423,646.5572035897426,646.0682647322836,645.2405294070453,87.32938158889316,1.4765791199452598,5.11074912227171,6.162715273508173,63.18198233935923,645.8692489075544,,,0.020295737162977757,0.5152151787750622,647.530029296875,644.1199951171875,False,False,False,False,NONE,NONE,75,20,False,False
2026-04-17 10:30:00,646.6400146484375,648.0,646.635009765625,647.909912109375,815225,646.8277452936691,646.2356872211101,645.267090428959,89.70743773426541,1.468965976891134,10.410668289179112,5.752179176001425,60.72771256605256,645.9572986848219,,,0.8644839165200168,1.3292434646345712,647.530029296875,644.1199951171875,True,False,True,False,BREAKOUT,NONE,85,10,True,False
2026-04-17 10:35:00,647.9000244140625,648.22998046875,647.3300170898438,648.219970703125,736286,647.1061903755603,646.416076628566,645.2964723222343,90.18787567796059,1.4283229341779282,11.09222817708671,5.493296614030347,58.80130026375891,646.0480744877954,,,0.2240013665023486,1.5205918517157149,648.0,644.1199951171875,True,False,False,False,BREAKOUT,NONE,85,10,False,False
2026-04-17 10:40:00,648.2100219726562,648.969970703125,648.1903076171875,648.8200073242188,723194,647.4489537652921,646.6346157827163,645.3315323720054,91.05779154685,1.3819900878750406,14.469905007063815,5.271932581122744,57.92915509015977,646.161210296848,,,0.44138185715964035,1.9238900848116158,648.22998046875,645.40380859375,True,False,False,False,BREAKOUT,NONE,85,10,False,False
2026-04-17 10:45:00,648.8499755859375,649.4000244140625,648.6900024414062,649.3099975585938,562505,647.8211625239525,646.877832307796,645.37111909028,91.70455883961151,1.3339923653594128,16.222507701611327,5.07150372088544,57.53184790578355,646.2580766375006,,,0.34484603105828715,2.2878098858315985,648.969970703125,645.40380859375,True,False,False,False,BREAKOUT,NONE,85,10,False,False
2026-04-17 10:50:00,649.2999877929688,649.39501953125,648.760009765625,648.9849853515625,520162,648.0539270894745,647.0693916754111,645.4070779585516,87.19936468200552,1.2840650368069548,15.649469814779549,4.892359791430746,57.16291980600564,646.3396610327059,,,0.24531657850412072,2.060117083660096,649.4000244140625,646.1500244140625,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 10:55:00,648.989990234375,649.1300048828125,648.1199951171875,648.760009765625,559558,648.1951436247047,647.2230842290669,645.4404404640945,84.11876082532757,1.2644896602939582,14.756612864766632,8.228552335686338,55.10851056170803,646.4107644214566,,,0.18187611648523566,1.8578604617630747,649.4000244140625,646.1500244140625,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:00:00,648.780029296875,649.3400268554688,648.3900146484375,648.8049926757812,708154,648.31711343492,647.366894087859,645.4739185955541,84.23865899126234,1.2420269850609076,15.158216452729615,7.7789862370471745,53.47014894383159,646.5012674999847,,,0.020098902203019225,1.8548108885762942,649.4000244140625,646.1500244140625,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:05:00,648.8300170898438,649.4199829101562,648.739990234375,649.14501953125,439780,648.482694654186,647.52854185544,645.5104469630735,85.15123459283342,1.2018816772552177,15.020820547342044,7.46461884807832,52.05120013700879,646.5599532475095,974344.3,0.4513599556132262,0.2620910588516774,2.1508492330493927,649.4000244140625,646.1500244140625,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:10:00,649.1199951171875,649.3699951171875,648.4218139648438,648.5599975585938,495443,648.4981552350677,647.6223105557267,645.5407907500936,76.9012570040656,1.1837602111901129,14.161424796587486,8.957429386303472,49.94109628725941,646.6150947909375,729563.5,0.6790951027566483,0.47306671849592513,1.6429871094424526,649.4199829101562,646.1500244140625,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:15:00,648.5700073242188,649.22998046875,648.260009765625,648.5900268554688,470331,648.5165295591479,647.7102847647941,645.5711314078586,77.02430883313433,1.168489532042605,13.321746929776085,9.41540621612173,47.601048705814506,646.662886261151,707170.3,0.6650887346371871,0.017132828922313405,1.6492579021644738,649.4199829101562,646.25,False,False,True,False,PULLBACK,NONE,85,10,False,False
2026-04-17 11:20:00,648.5800170898438,649.14501953125,648.2698974609375,648.969970703125,413168,648.6072177879433,647.8248016682787,645.604950704329,78.57918115079417,1.1475347133475977,12.596082311668955,8.902528498795181,45.42814738018709,646.7051038861765,695620.6,0.5939559581760517,0.3398185769419333,1.973680439122748,649.4199829101562,646.635009765625,False,False,True,False,PULLBACK,NONE,85,10,False,False
2026-04-17 11:25:00,648.989990234375,649.25,648.8499755859375,649.0598754882812,368379,648.697749328011,647.9370811064607,645.6393280653633,78.94232988849596,1.0941411205415195,12.952480999076297,8.670041594582868,43.59795520683428,646.7458409915683,650366.55,0.5664175071734547,0.06387224882989677,2.1149323915068923,649.4199829101562,647.3300170898438,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:30:00,649.0800170898438,649.8099975585938,649.0349731445312,649.7999877929688,669612,648.9181970210026,648.1064362597796,645.6807276646431,81.69369741629336,1.0713470700787324,16.016798552852816,8.222041255676736,42.78082474092949,646.83151432726,632965.05,1.0578972725271323,0.6720237757051876,2.7707860026075037,649.4199829101562,648.1199951171875,True,False,False,False,BREAKOUT,NONE,85,10,False,False
2026-04-17 11:35:00,649.780029296875,649.9000244140625,649.25,649.635009765625,519308,649.0615595699271,648.2453974875837,645.7200737552001,79.2092636080239,1.0412525946490014,15.920168744071189,7.855413628728433,42.147931993575725,646.8955154870597,624760.3,0.8312115862675653,0.1392741127323529,2.6309603381960995,649.8099975585938,648.1199951171875,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:40:00,649.635009765625,649.6699829101562,648.4201049804688,648.4400024414062,545676,648.9372481442231,648.2630888470221,645.7471377222271,64.02149891147775,1.0561544042946085,14.574432912994947,12.804040291409919,39.59924879675692,646.9417910322745,618975.6,0.881579176949786,1.1314702844200886,1.4185533886329458,649.9000244140625,648.1199951171875,False,False,False,True,NONE,PULLBACK,85,10,False,False
2026-04-17 11:45:00,648.469970703125,649.219970703125,648.4429931640625,648.75,497179,648.8997985153785,648.3073534972929,645.7770169488716,65.85074249160512,1.0364268226820472,13.79099981271597,12.115772758705287,37.23261439971088,646.9812528766814,599726.95,0.829008934816086,0.2701872343966794,1.7065817717274465,649.9000244140625,648.1199951171875,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:50:00,648.760009765625,649.2899780273438,648.6300048828125,648.8099975585938,541177,648.8818383240216,648.3530484119566,645.8071958604112,66.20883205583635,1.0095372742427045,13.642349171026897,11.550019598463281,35.16638553033327,647.0247311599163,594416.95,0.9104333246217156,0.0495155495930033,1.7684006764550997,649.9000244140625,648.260009765625,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 11:55:00,648.81982421875,648.97998046875,648.030029296875,648.1500244140625,2223963,648.7354755420298,648.3345916848752,645.8305075873131,58.893184026654076,1.0052811240735826,12.721528881358616,15.033452012611553,33.249483664207546,647.1402016119054,659240.25,3.3735242955811633,0.6662810915750104,1.0045178189212978,649.9000244140625,648.260009765625,False,True,False,True,NONE,BREAKOUT,90,35,False,False
2026-04-17 12:00:00,648.1500244140625,648.9561767578125,647.8699951171875,648.7999877929688,2236017,648.7483779922177,648.3769004219747,645.8600546540362,63.205113516292755,1.0110597323986839,11.745333122957236,15.010446334783015,31.74619155249736,647.2503132755016,731327.0,3.0574790757075836,0.6428535902268083,1.5327230111227876,649.9000244140625,648.030029296875,False,False,True,False,PULLBACK,NONE,90,35,False,False
2026-04-17 12:05:00,648.7650146484375,649.5150146484375,648.739990234375,648.989990234375,407171,648.7967004406491,648.4326358594657,645.8911982916516,64.3813384584462,0.9942000668032421,15.10631725934588,14.174637098803975,29.70588244525492,647.2761380771652,722614.4,0.5634692582932197,0.22628804146120013,1.7238503742214621,649.9000244140625,647.8699951171875,False,False,True,False,PULLBACK,NONE,85,10,False,False
2026-04-17 12:10:00,648.9849853515625,649.4299926757812,648.88037109375,649.155029296875,297582,648.8683662118945,648.4983079901392,645.9236742220518,65.41551915638098,0.9624444607480999,14.49012155519555,13.596445184903239,27.811309702815514,647.2953056539048,696732.25,0.427110988475128,0.17667922903346162,1.9322919075502862,649.9000244140625,647.8699951171875,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 12:15:00,649.1500244140625,649.3599853515625,648.5850219726562,648.9000244140625,457760,648.874697852328,648.5348276650413,645.953289646848,62.4007433126427,0.9490529549022534,13.64496974184817,15.026304055538086,26.16891856535275,647.3208440838996,682805.95,0.6704100923549363,0.2634204958834446,1.6639538626435706,649.9000244140625,647.8699951171875,False,False,False,False,NONE,NONE,75,20,False,False
2026-04-17 12:20:00,648.9000244140625,649.2301025390625,648.780029296875,649.219970703125,337192,648.9437524224875,648.5971133957762,645.9857939359653,64.60484351963603,0.9134115468511996,13.164726526772103,14.497443918295687,24.6438410805659,647.3406012813358,663505.85,0.50819747859043,0.3502761599253367,2.0575275496220033,649.9000244140625,647.8699951171875,False,False,True,False,PULLBACK,NONE,75,20,False,False
2026-04-17 12:25:00,649.219970703125,649.419921875,649.1099853515625,649.3499755859375,351667,649.0249970551776,648.6655554130637,646.0192683802436,65.49008794147977,0.8703061880359354,14.38775291079402,14.128666697085192,22.94846321721678,647.3632507341911,652963.95,0.5385703146398818,0.14937832753538002,2.2827883784556033,649.9000244140625,647.8699951171875,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 12:30:00,649.375,649.844970703125,649.3699951171875,649.7100219726562,455130,649.1620020386733,648.7605069184812,646.055992296586,67.88562201718565,0.8434982544039042,17.3840344417043,13.536437422757958,22.19811057343673,647.3969475460639,649712.35,0.7005100026188513,0.39718158384691415,2.742239731399346,649.6699829101562,647.8699951171875,True,False,False,False,BREAKOUT,NONE,85,10,False,False
2026-04-17 12:35:00,649.72998046875,649.9799194335938,649.6950073242188,649.7800903320312,431449,649.2856196973449,648.8531963197129,646.0930479984313,68.34612616119475,0.8035992440446967,18.14329270453547,13.193631960945122,21.740744049214833,647.4304262809219,643306.9,0.6706736706850183,0.06235678250397017,2.92392516359643,649.844970703125,647.8699951171875,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 12:40:00,649.7999877929688,649.8900146484375,649.5050048828125,649.77001953125,656808,649.382499664126,648.9365438843981,646.1296347798524,68.19476592019376,0.773699995586147,17.498400358693647,14.478789282074938,20.862334889996266,647.477658670137,640739.6,1.0250778943583323,0.03873369767314831,2.962854949193009,649.9799194335938,647.8699951171875,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 12:45:00,649.77001953125,650.0,649.7091064453125,649.75,215652,649.455999731301,649.010494440362,646.1656583143813,67.87297825261038,0.7392138212362436,18.069312232983822,14.07181381311461,20.260548939275626,647.4934038364662,629533.2,0.342558581501341,0.027082192830918412,3.0526974722414177,649.9799194335938,647.8699951171875,False,False,False,False,NONE,NONE,85,10,False,False
2026-04-17 12:50:00,649.7550048828125,649.8800048828125,649.5399780273438,649.5908813476562,193556,649.4829760545721,649.0632568864796,646.1997401356078,65.23803599929371,0.7107004665385654,17.45180762125208,15.290736729536675,19.28480917946929,647.5064603771311,614438.85,0.315012633071623,0.23093207741315588,2.9329106545788473,650.0,647.8699951171875,False,False,False,False,NONE,NONE,75,0,False,False
2026-04-17 12:55:00,649.5900268554688,649.6500244140625,649.3300170898438,649.45068359375,185214,649.4765175624077,649.0984774962315,646.2320878317088,62.920270860956734,0.6827938135157215,16.867579143958864,16.97530153677152,17.930058630083654,647.5177048606027,600183.0,0.3085958782571316,0.2040780964333409,2.8309845445059003,650.0,648.5850219726562,False,False,False,True,NONE,PULLBACK,65,10,False,False
2026-04-17 13:00:00,649.4500122070312,649.8699951171875,649.4299926757812,649.7899780273438,300297,649.539209655395,649.161341180878,646.2674897242027,66.06270466740919,0.6654515726507593,18.432069323857704,16.173571615235037,17.11551058573064,647.5376804359842,594539.45,0.5050917983659453,0.5108798810983051,3.384615325782149,650.0,648.5850219726562,False,False,True,False,PULLBACK,NONE,75,0,False,False
2026-04-17 13:05:00,649.780029296875,649.7999877929688,648.3699951171875,649.0999755859375,442446,649.4513628415035,649.155762490429,646.2956736631255,55.720700090163255,0.7200616514457944,15.817439622192007,24.394263228631647,17.416486461653797,647.5583681120412,598242.8,0.7395759714951855,0.9444381735536626,2.140938169392787,650.0,648.5850219726562,False,False,False,True,NONE,PULLBACK,65,10,False,False
2026-04-17 13:10:00,649.1500244140625,649.1699829101562,648.6500244140625,649.0,327947,649.3610902732028,649.1416022640263,646.3225823828953,54.392046429208314,0.7057685689206483,14.985073271098184,23.110555855236633,17.6959640607253,647.5718826733877,581159.55,0.5642977044771956,0.21256885141815898,2.023492387591563,650.0,648.3699951171875,False,False,False,False,NONE,NONE,55,10,False,False
2026-04-17 13:15:00,649.02001953125,649.1701049804688,648.4099731445312,648.469970703125,414093,649.1828663591873,649.0805448493988,646.3439494308578,47.87442150591653,0.709651659421852,13.838572015770254,23.758565703838457,18.316607376278444,647.5854429480177,575898.8,0.7190377892782551,0.7750969378034298,1.2464252614134101,650.0,648.3699951171875,False,False,False,False,NONE,NONE,55,10,False,False
2026-04-17 13:20:00,648.4500122070312,648.6099853515625,646.489990234375,647.010009765625,877329,648.7482950404749,648.8923143872375,646.3505768968754,35.319914728587804,0.810390477833684,11.252719366007659,36.24198763843751,20.766481762790487,647.580014253527,592481.45,1.4807704106179191,1.776924187529485,0.7033701696813109,650.0,648.3699951171875,False,True,False,False,NONE,BREAKOUT,45,80,False,False
2026-04-17 13:25:00,647.0599975585938,647.6199951171875,646.6386108398438,647.3798828125,642978,648.47461259488,648.7548206077158,646.3608187467821,39.6385999726488,0.8226043206558316,10.293809996802143,33.153598034577854,23.04136512169453,647.5733565470035,599771.4,1.072038446648173,0.3888689201768567,0.2351965940918934,650.0,646.489990234375,False,False,False,False,NONE,NONE,30,65,False,False
2026-04-17 13:30:00,647.3400268554688,647.969970703125,647.22998046875,647.3900146484375,781609,648.2576930055915,648.6307473386905,646.3710595020225,39.75726037867003,0.816703314492915,12.688475689937409,31.00792125045055,24.390152235605278,647.5724212835147,611793.0,1.2775710084947032,0.06120679576253103,0.22334504077585987,650.0,646.489990234375,False,False,False,False,NONE,NONE,45,80,False,False
2026-04-17 13:35:00,647.3599853515625,648.1300048828125,647.0900268554688,647.8400268554688,343031,648.174159775567,648.5588636583976,646.3856760926042,44.93503042305231,0.8326515082679746,12.929331217031136,28.241581563844782,25.30456376805599,647.5734926319618,517746.4,0.6625463740549427,0.5765215088660559,0.3201029732851429,650.0,646.489990234375,False,False,False,False,NONE,NONE,45,50,False,False
2026-04-17 13:40:00,647.8298950195312,647.9899291992188,647.6300048828125,647.8099975585938,149895,648.1013273321724,648.4907849220517,646.3998484454996,44.65919219124666,0.7988852802778516,12.513253177260035,27.332740905354914,26.153660191045933,647.5744575685206,413440.3,0.3625553677278195,0.024906530923413286,0.2948358117090186,649.8800048828125,646.489990234375,False,False,False,False,NONE,NONE,45,50,False,False
2026-04-17 13:45:00,647.7999877929688,648.72998046875,647.7999877929688,648.469970703125,567622,648.175056006363,648.488892720331,646.4204466769188,51.67964776168903,0.80825009424238,18.024974787082673,25.086331476950598,25.455495997090303,647.5860045348222,421462.85,1.3467901144786547,0.8289301973843431,1.0936790166803136,649.8699951171875,646.489990234375,False,False,True,False,PULLBACK,NONE,60,55,False,False
2026-04-17 13:50:00,648.469970703125,648.6400146484375,648.3699951171875,648.4600219726562,619509,648.2320491996217,648.486268106906,646.4407409584685,51.573436161084366,0.7698050540286386,17.573367385467524,24.45780505135577,24.8072006741315,647.6007723210821,437559.2,1.4158289895401581,0.012923701158735031,1.1161912318936005,649.8699951171875,646.489990234375,False,False,False,False,NONE,NONE,60,55,False,False
2026-04-17 13:55:00,648.47998046875,648.6713256835938,648.1600952148438,648.2000122070312,169798,648.2256418011036,648.460244843281,646.4582461450213,48.75334280394117,0.7513354407944501,16.719265251530715,25.26459849374768,24.48910429800746,647.60408439692,423161.1,0.401260890946734,0.372627519637189,0.793158125858,649.7999877929688,646.489990234375,False,False,False,True,NONE,PULLBACK,45,40,False,False
2026-04-17 14:00:00,648.2100219726562,648.530029296875,647.780029296875,647.9500122070312,284016,648.1705158822891,648.4138600581674,646.4730895884245,46.14083327476089,0.7512400521662752,15.52700330861862,27.076663651083983,24.676278646668916,647.6076560200707,420502.3,0.6754208003142909,0.3461074324714664,0.45572142482723454,649.1701049804688,646.489990234375,False,False,False,True,NONE,PULLBACK,45,40,False,False
2026-04-17 14:05:00,647.9600219726562,648.0399780273438,647.3699951171875,647.4199829101562,636604,648.0204092878627,648.3235075901664,646.4825114125214,41.110974347564394,0.7454359705941306,14.530191924496393,29.267377442394668,25.31714514047855,647.6076940290156,434749.15,1.4643018853515872,0.724460696563349,0.2518138730410163,649.1701049804688,646.489990234375,False,False,False,True,NONE,PULLBACK,45,80,False,False
2026-04-17 14:10:00,647.4400024414062,647.6798706054688,647.0700073242188,647.2598876953125,300078,647.8683049693527,648.2268148724523,646.4902464999124,39.703118621126734,0.7357522070695499,13.669903206256777,30.44689727253123,26.225104984228313,647.6056246980368,426996.55,0.7027644602749132,0.24480354168577292,0.46990956928462335,648.72998046875,646.489990234375,False,False,False,False,NONE,NONE,30,65,False,False
2026-04-17 14:15:00,647.239990234375,647.8200073242188,647.219970703125,647.489990234375,400513,647.7926420223573,648.1598308144453,646.5001941987628,42.73835119130209,0.7260582366427071,14.241603642073665,28.6495942424568,26.751308341629517,647.6046602248055,425449.75,0.9413873201241745,0.3443249967881363,0.15793497634665074,648.72998046875,646.6386108398438,False,False,False,False,NONE,NONE,30,65,False,False
2026-04-17 14:20:00,647.4450073242188,647.7899780273438,646.9400024414062,647.6699829101562,446532,647.7681101999171,648.1152991867826,646.5118338874333,45.06774366031191,0.7349094758780494,13.065072401766,29.00390129254967,27.546741516222998,647.6031257864693,414935.95,1.0761468125381761,0.306126935795331,0.0909732775007528,648.72998046875,647.0700073242188,False,False,False,False,NONE,NONE,45,40,False,False
2026-04-17 14:25:00,647.6697998046875,648.280029296875,647.489990234375,647.6524047851562,336610,647.744969116965,648.0732178775438,646.5231828515898,44.87574733762425,0.7388473034939032,16.80479828659186,26.78865379266994,27.2149878829163,647.6048243203483,420983.85,0.799579366286854,0.02354345674538087,0.06439823842219053,648.72998046875,646.9400024414062,False,False,False,True,NONE,PULLBACK,45,50,False,False
2026-04-17 14:30:00,647.6599731445312,648.2680053710938,647.6500244140625,648.1400146484375,288594,647.8239782232595,648.0792903112615,646.5392707301654,51.09915278243454,0.7302139930322851,15.788946825145587,25.169277431147357,26.90693093770294,647.6077574251769,425735.75,0.6778711912260128,0.6573983907276697,0.7289058116379116,648.72998046875,646.9400024414062,False,False,True,False,PULLBACK,NONE,45,40,False,False
2026-04-17 14:35:00,648.1799926757812,648.3499755859375,648.0499877929688,648.2000122070312,225407,647.8991850200139,648.0902650290587,646.55579552098,51.81992597187396,0.699483550170604,16.142322864628532,24.398251846286875,26.439622131918615,647.6110124798097,427745.4,0.5269653396623318,0.028620446106441298,0.8420494335826845,648.72998046875,646.9400024414062,False,False,False,False,NONE,NONE,45,40,False,False
2026-04-17 14:40:00,648.1699829101562,648.3400268554688,647.7700805664062,648.1699829101562,300445,647.9533445980423,648.0975121091584,646.5718570870415,51.41147626996769,0.6902308886628823,15.190233895492158,25.855841699623806,26.407111718666116,647.6145204455955,427752.8,0.7023799727319143,0.0,0.8047487785380961,648.6713256835938,646.9400024414062,False,False,False,False,NONE,NONE,45,40,False,False
2026-04-17 14:45:00,648.1799926757812,648.3599853515625,647.9299926757812,648.030029296875,718347,647.968681537809,648.0913773080417,646.5863662632588,49.454995441073685,0.6716424448856229,14.707851411900743,24.67347124538915,26.328421399855774,647.6229318980584,441547.85,1.6268837001471075,0.22327859123285154,0.6061222037358852,648.6713256835938,646.9400024414062,False,False,False,False,NONE,NONE,60,55,False,False
2026-04-17 14:50:00,648.0172729492188,648.0449829101562,647.22998046875,647.5750122070312,546373,647.8899476716534,648.0444350261316,646.5962035363311,43.64024620276378,0.6818824446370962,13.452195637338203,29.899789086175897,27.15779522993418,647.6228513933603,452469.15,1.2075364696134532,0.6485879577422983,0.07015752745255531,648.530029296875,646.9400024414062,False,False,False,True,NONE,PULLBACK,45,80,False,False
2026-04-17 14:55:00,647.5850219726562,648.02001953125,647.5250244140625,647.6500244140625,229029,647.8419630201353,648.0085795159436,646.6066893162091,44.79265510305434,0.6685333498192679,12.740747941771959,28.31847577370569,27.927928072149843,647.6234337278129,443215.95,0.5167435874092527,0.09723141175204324,0.03977465934468045,648.3599853515625,646.9400024414062,False,False,False,False,NONE,NONE,45,50,False,False
2026-04-17 15:00:00,647.6500244140625,647.9199829101562,647.56201171875,647.64501953125,204110,647.8025743223582,647.9755286082441,646.6170209601398,44.72694178846698,0.6463503385040523,12.23672885309292,27.198207762952027,28.643051425635814,647.6238398214023,409555.0,0.49837018227100144,0.0077432972713893326,0.03276815774050424,648.3599853515625,646.9400024414062,False,False,False,True,NONE,PULLBACK,45,50,False,False
2026-04-17 15:05:00,647.6500244140625,647.6599731445312,647.2000122070312,647.39990234375,270925,647.7220399266365,647.9231989478354,646.6248108246534,41.51466719180497,0.6330368098609057,11.601647608038782,29.871245509830906,29.743683552501253,647.6225635999969,390952.35,0.6929872655836447,0.39511457535535444,0.35173508519319135,648.3599853515625,646.9400024414062,False,False,False,False,NONE,NONE,30,65,False,False
2026-04-17 15:10:00,647.4349975585938,647.489990234375,647.02001953125,647.2100219726562,424104,647.6196363358405,647.8583646773645,646.630633821151,39.1679268744088,0.6213892308083411,10.974891322809771,30.326522300043376,30.965895126709615,647.6188513497757,373077.1,1.136773069159163,0.36205259889174135,0.6579280052659032,648.3599853515625,646.9400024414062,False,False,False,False,NONE,NONE,30,65,False,False
2026-04-17 15:15:00,647.1799926757812,647.75,647.1599731445312,647.6099243164062,395948,647.6176939319537,647.8357791900046,646.6403780051835,46.08089719108404,0.6191490611412275,13.227464038175127,28.26223027259803,31.342427702550566,647.6178438141419,375722.95,1.0538296902012507,0.6943911694423661,0.012790938778230733,648.3599853515625,647.02001953125,False,False,False,False,NONE,NONE,30,55,False,False
2026-04-17 15:20:00,647.6199951171875,647.7999877929688,647.5,647.719970703125,404984,647.638149286188,647.8252511457429,646.6511202210835,47.83759164774414,0.5963518277003363,13.350917234954705,27.24673145245815,31.54854898694456,647.6183486229445,388477.4,1.0424905026650197,0.16764530817827425,0.17040625258479017,648.3599853515625,647.02001953125,False,False,True,False,PULLBACK,NONE,45,40,False,False
2026-04-17 15:25:00,647.719970703125,647.9285888671875,647.4299926757812,647.52001953125,334010,647.6145233352004,647.7975028171526,646.6597659853637,44.970670263531055,0.5893692822507588,14.102736791842005,25.600284147372964,31.36357212076383,647.6184071106145,376796.8,0.8864459570781917,0.33926296788220944,0.16693706700960612,648.3599853515625,647.02001953125,False,False,False,True,NONE,PULLBACK,30,65,False,False
